debug_generado,droga,marca,presentacion_original,forma,dosis,unidad,cantidad,resto
2026-06-30 06:51:48,memantine,PRILBEN,20 mg comp.rec.ran.x 30,COMPRIMIDOS RECUBIERTOS RANURADOS,20,MG,30,
2026-06-30 06:51:48,memantine,LUCIDEX,20 mg comp.rec.ran.x 30,COMPRIMIDOS RECUBIERTOS RANURADOS,20,MG,30,
2026-06-30 06:51:48,memantine,EBIXA,20 mg comp.rec.x 28,COMPRIMIDOS RECUBIERTOS,20,MG,28,
2026-06-30 06:51:48,memantine,CONEXINE 20,20 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,20,MG,30,
2026-06-30 06:51:48,memantine,MEMANTINA RICHET,20 mg comp.x 30,COMPRIMIDOS,20,MG,30,
2026-06-30 06:51:48,memantine,CARRIER,20 mg comp.x 30,COMPRIMIDOS,20,MG,30,
2026-06-30 06:51:48,memantine,MEMANTINA RICHET,20 mg comp.x 60,COMPRIMIDOS,20,MG,60,
2026-06-30 06:51:48,memantine,MEMANTINA TEVA,20 mg tabl.x 30,TABLETAS,20,MG,30,
2026-06-30 06:51:48,memantine,NEUROPLUS XR,21mg comp.rec.lib.pr.x30,COMPRIMIDOS RECUBIERTOS,21,MG,30,lib.pr
2026-06-30 06:51:48,memantine,LUCIDEX XR,28 mg cáps.x 28,CÁPSULAS,28,MG,28,
2026-06-30 06:51:48,memantine,TONIBRAL XR,28 mg cáps.x 30,CÁPSULAS,28,MG,30,
2026-06-30 06:51:48,memantine,CARRIER XR,28 mg comp.x 30,COMPRIMIDOS,28,MG,30,
2026-06-30 06:51:48,memantine,NEUROPLUS XR,28mg comp.rec.lib.pr.x30,COMPRIMIDOS RECUBIERTOS,28,MG,30,lib.pr
2026-06-30 06:51:48,memantine,NEUROPLUS XR,7 mg comp.rec.lib.pr.x30,COMPRIMIDOS RECUBIERTOS,7,MG,30,lib.pr
2026-06-30 06:51:48,memantine,MERITAL,comp.ran.x 30,COMPRIMIDOS RANURADOS,,,30,
2026-06-30 06:51:48,memantine,MERITAL,comp.ran.x 60,COMPRIMIDOS RANURADOS,,,60,
2026-06-30 06:51:48,memantine,MERITAL 20,comp.rec.x 15,COMPRIMIDOS RECUBIERTOS,,,15,
2026-06-30 06:51:48,memantine,CONEXINE,comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,,,30,
2026-06-30 06:51:48,memantine,MERITAL 20,comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,,,30,
2026-06-30 06:51:48,memantine,CARRIER,comp.x 30,COMPRIMIDOS,,,30,
2026-06-30 06:51:48,memantine,CARRIER,comp.x 60,COMPRIMIDOS,,,60,
2026-06-30 06:51:48,memantine,NEUROPLUS,sol.oral x 30 ml,SOLUCIÓN ORAL,,,,
2026-06-30 06:51:48,"memantine clorh., donepecilo",VALPEX DUO,10/20mg comp.x 60(30+30),COMPRIMIDOS,10/20,MG,60,
2026-06-30 06:51:48,"memantine clorh., donepecilo",CARRIER PLUS,20/10mg comp.x56 (28+28),COMPRIMIDOS,20/10,MG,56,
2026-06-30 06:51:48,"memantine clorh., donepecilo",CARRIER PLUS,20/5mg comp.x 56 (28+28),COMPRIMIDOS,20/5,MG,56,
2026-06-30 06:51:48,"memantine clorh., donepecilo",VALPEX DUO,5/20 mg comp.x 60(30+30),COMPRIMIDOS,5/20,MG,60,
2026-06-30 06:51:48,"memantine, donepecilo",OLDINOT DUO,10/28mg comp.lib.con.x30,COMPRIMIDOS,10/28,MG,30,lib.con
2026-06-30 06:51:48,"memantine, donepecilo",MERITAL XR PLUS,14/10 cáps.lib.prol.x 30,CÁPSULAS LIBERACIÓN PROLONGADA,14/10,,30,
2026-06-30 06:51:48,"memantine, donepecilo",LUCIDEX COMPLEX XR SPRINK,14/10 cáps.lib.prol.x 30,CÁPSULAS LIBERACIÓN PROLONGADA,14/10,,30,
2026-06-30 06:51:48,"memantine, donepecilo",ALZETIX,14/10mg cáps.x 30,CÁPSULAS,14/10,MG,30,
2026-06-30 06:51:48,"memantine, donepecilo",LIRPAN PLUS,14/10mg cáps.x 30,CÁPSULAS,14/10,MG,30,
2026-06-30 06:51:48,"memantine, donepecilo",OLDINOT DUO,14/10mg comp.lib.prolx30,COMPRIMIDOS,14/10,MG,30,lib.prol
2026-06-30 06:51:48,"memantine, donepecilo",ENDOCLAR PLUS,14/10mg comp.lib.prolx30,COMPRIMIDOS,14/10,MG,30,lib.prol
2026-06-30 06:51:48,"memantine, donepecilo",NEUROPLUS DUAL,20/10mg comp.x 60(30+30),COMPRIMIDOS,20/10,MG,60,
2026-06-30 06:51:48,"memantine, donepecilo",NEUROPLUS DUAL,20/5 mg comp.x 60(30+30),COMPRIMIDOS,20/5,MG,60,
2026-06-30 06:51:48,"memantine, donepecilo",ALZETIX,21/10mg cáps.x 30,CÁPSULAS,21/10,MG,30,
2026-06-30 06:51:48,"memantine, donepecilo",MERITAL XR PLUS,28/10 cáps.lib.prol.x 30,CÁPSULAS LIBERACIÓN PROLONGADA,28/10,,30,
2026-06-30 06:51:48,"memantine, donepecilo",LUCIDEX COMPLEX XR SPRINK,28/10 cáps.lib.prol.x 30,CÁPSULAS LIBERACIÓN PROLONGADA,28/10,,30,
2026-06-30 06:51:48,"memantine, donepecilo",ALZETIX,28/10mg cáps.x 30,CÁPSULAS,28/10,MG,30,
2026-06-30 06:51:48,"memantine, donepecilo",LIRPAN PLUS,28/10mg cáps.x 30,CÁPSULAS,28/10,MG,30,
2026-06-30 06:51:48,"memantine, donepecilo",ENDOCLAR PLUS,28/10mg comp.lib.prolx30,COMPRIMIDOS,28/10,MG,30,lib.prol
2026-06-30 06:51:48,"memantine, donepecilo",ALZETIX,7/10mg cáps.x 30,CÁPSULAS,7/10,MG,30,
2026-06-30 06:51:48,"mentol, alcanfor, asoc.",ASEPTOBRON INHALACIONES,perlas x 10,,,,10,perlas
2026-06-30 06:51:48,"mentol, alcanfor, asoc.",VICK VAPORUB,pote x 50 g,POTE,,,,
2026-06-30 06:51:48,"mentol, eucaliptol",FLOGODISTEN DUO GEL,pomo x 100 g,POMO,,,,
2026-06-30 06:51:48,"mentol, eucaliptol",FLOGODISTEN DUO GEL,pomo x 50 g,POMO,,,,
2026-06-30 06:51:48,mepolizumab,NUCALA,100mg pvo.liof. vial x 1,VIAL,100,MG,1,vial
2026-06-30 06:51:48,mepolizumab,NUCALA AI,100mg/ml autoiny. x 1 ml,AUTOINYECTOR,100,MG,,
2026-06-30 06:51:48,mepolizumab,NUCALA SS,100mg/ml jga.prell.x 1ml,JERINGA PRELLENADA,100,MG,,
2026-06-30 06:51:48,meprednisona,PREDNISONAL,0.4% gts.orales x 15 ml,GOTAS,0.4,%,,orales
2026-06-30 06:51:48,meprednisona,PREDNICORT,0.4% gts.orales x 15 ml,GOTAS,0.4,%,,orales
2026-06-30 06:51:48,meprednisona,MEPREDNISONA HLB,4 mg comp.rec.x 20,COMPRIMIDOS RECUBIERTOS,4,MG,20,
2026-06-30 06:51:48,meprednisona,LA MEPREDNISONA,4 mg comp.x 20,COMPRIMIDOS,4,MG,20,
2026-06-30 06:51:48,meprednisona,CORTIPYREN B,4 mg comp.x 20,COMPRIMIDOS,4,MG,20,
2026-06-30 06:51:48,meprednisona,GALLCORT,4 mg comp.x 20,COMPRIMIDOS,4,MG,20,
2026-06-30 06:51:48,meprednisona,DELTISONA B,4 mg comp.x 20,COMPRIMIDOS,4,MG,20,
2026-06-30 06:51:48,meprednisona,MEPREDNISONA RICHET,4 mg comp.x 20 (TRZB),COMPRIMIDOS,4,MG,20,(trzb)
2026-06-30 06:51:48,meprednisona,LA MEPREDNISONA,4 mg/ml sol.oral x 15 ml,SOLUCIÓN ORAL,4,MG,,
2026-06-30 06:51:48,meprednisona,RUPESONA B,40 mg comp.x 20,COMPRIMIDOS,40,MG,20,
2026-06-30 06:51:48,meprednisona,PREDNISONAL,40 mg comp.x 20,COMPRIMIDOS,40,MG,20,
2026-06-30 06:51:48,meprednisona,LA MEPREDNISONA,40 mg comp.x 20,COMPRIMIDOS,40,MG,20,
2026-06-30 06:51:48,meprednisona,DELTACORT,40 mg comp.x 20,COMPRIMIDOS,40,MG,20,
2026-06-30 06:51:48,meprednisona,CORTIPYREN B,40 mg comp.x 20,COMPRIMIDOS,40,MG,20,
2026-06-30 06:51:48,meprednisona,DELTISONA B,40 mg comp.x 20,COMPRIMIDOS,40,MG,20,
2026-06-30 06:51:48,meprednisona,GALLCORT,40 mg comp.x 20,COMPRIMIDOS,40,MG,20,
2026-06-30 06:51:48,meprednisona,MEPREDNISONA RICHET,40 mg comp.x 20 (TRZB),COMPRIMIDOS,40,MG,20,(trzb)
2026-06-30 06:51:48,meprednisona,DELTACORT,8 mg comp.x 10,COMPRIMIDOS,8,MG,10,
2026-06-30 06:51:48,meprednisona,RUPESONA B,8 mg comp.x 20,COMPRIMIDOS,8,MG,20,
2026-06-30 06:51:48,meprednisona,GALLCORT,8 mg comp.x 20,COMPRIMIDOS,8,MG,20,
2026-06-30 06:51:48,meprednisona,LA MEPREDNISONA,8 mg comp.x 20,COMPRIMIDOS,8,MG,20,
2026-06-30 06:51:48,meprednisona,CORTIPYREN B,8 mg comp.x 20,COMPRIMIDOS,8,MG,20,
2026-06-30 06:51:48,meprednisona,DELTISONA B,8 mg comp.x 20,COMPRIMIDOS,8,MG,20,
2026-06-30 06:51:48,meprednisona,MEPREDNISONA RICHET,8 mg comp.x 20 (TRZB),COMPRIMIDOS,8,MG,20,(trzb)
2026-06-30 06:51:48,meprednisona,PREDNISONAL,8 mg comp.x 30,COMPRIMIDOS,8,MG,30,
2026-06-30 06:51:48,meprednisona,DELTISONA B,gts.x 20 ml,GOTAS,,,,
2026-06-30 06:51:48,meprednisona,GALLCORT,gts.x 20 ml,GOTAS,,,,
2026-06-30 06:51:48,mercaptopurina,PURINETHOL,50 mg comp.x 25,COMPRIMIDOS,50,MG,25,
2026-06-30 06:51:48,mercaptopurina,VARIMER,50 mg comp.x 25,COMPRIMIDOS,50,MG,25,
2026-06-30 06:51:48,meropenem,MEROPENEM RICHET,1 g IV iny.f.a.x 1,INYECTABLE INTRAVENOSO,1,G,1,iny.f.a
2026-06-30 06:51:48,meropenem,MEROPENEM FABRA,1000 mg f.a.x 1,FRASCO AMPOLLA,1000,MG,1,
2026-06-30 06:51:48,meropenem,MEROPENEM LARJAN,1000 mg IV iny.f.a.x 1,INYECTABLE INTRAVENOSO,1000,MG,1,iny.f.a
2026-06-30 06:51:48,meropenem,MEROPENEM FABRA,500 mg f.a.x 1,FRASCO AMPOLLA,500,MG,1,
2026-06-30 06:51:48,meropenem,MEROPENEM LARJAN,500 mg IV iny.f.a.x 1,INYECTABLE INTRAVENOSO,500,MG,1,iny.f.a
2026-06-30 06:51:48,meropenem,MEROPENEM RICHET,500 mg IV iny.f.a.x 1,INYECTABLE INTRAVENOSO,500,MG,1,iny.f.a
2026-06-30 06:51:48,meropenem,MEROZEN,500 mg IV vial x 10,VIAL,500,MG,10,vial
2026-06-30 06:51:48,mesalazina,PENTASA,1 g comp.x 30,COMPRIMIDOS,1,G,30,
2026-06-30 06:51:48,mesalazina,PENTASA,1 g comp.x 60,COMPRIMIDOS,1,G,60,
2026-06-30 06:51:48,mesalazina,PENTASA ENEMA,1 g pomos x 7 x 100 ml,POMOS,1,G,7,
2026-06-30 06:51:48,mesalazina,5-ASA 1000,1 g sob.x 30,SOBRES,1,G,30,
2026-06-30 06:51:48,mesalazina,PENTASA,1 g sob.x 50,SOBRES,1,G,50,
2026-06-30 06:51:48,mesalazina,PENTASA,1 g sup.x 28,SUPOSITORIOS,1,G,28,
2026-06-30 06:51:48,mesalazina,SALOFALK,1 g sup.x 30,SUPOSITORIOS,1,G,30,
2026-06-30 06:51:48,mesalazina,SALOFALK,1.5 g granul.LP sob.x 30,GRÁNULOS LP SOBRES,1.5,G,30,
2026-06-30 06:51:48,mesalazina,5XR 1000,1000 mg comp.x 30,COMPRIMIDOS,1000,MG,30,
2026-06-30 06:51:48,mesalazina,5XR 1000,1000 mg comp.x 60,COMPRIMIDOS,1000,MG,60,
2026-06-30 06:51:48,mesalazina,BUFEXAN AP,1200 mg comp.rec.l.p.x30,COMPRIMIDOS RECUBIERTOS,1200,MG,30,l.p
2026-06-30 06:51:48,mesalazina,BUFEXAN AP,1200 mg comp.rec.l.p.x60,COMPRIMIDOS RECUBIERTOS,1200,MG,60,l.p
2026-06-30 06:51:48,mesalazina,MEZAVANT,1200 mg comp.x 30,COMPRIMIDOS,1200,MG,30,
2026-06-30 06:51:48,mesalazina,CONDUCTASA,1200 mg comp.x 60,COMPRIMIDOS,1200,MG,60,
2026-06-30 06:51:48,mesalazina,MEZAVANT,1200 mg comp.x 60,COMPRIMIDOS,1200,MG,60,
2026-06-30 06:51:48,mesalazina,5-ASA 2000,2 g sob.x 30,SOBRES,2,G,30,
2026-06-30 06:51:48,mesalazina,PENTASA,2 g sob.x 30,SOBRES,2,G,30,
2026-06-30 06:51:48,mesalazina,SALOFALK,3 g granul.LP sob.x 30,GRÁNULOS LP SOBRES,3,G,30,
2026-06-30 06:51:48,mesalazina,5-ASA 4000,4 g sob.x 30,SOBRES,4,G,30,
2026-06-30 06:51:48,mesalazina,PENTASA,4 g sob.x 30,SOBRES,4,G,30,
2026-06-30 06:51:48,mesalazina,5-ASA 400,400 mg comp.x 30,COMPRIMIDOS,400,MG,30,
2026-06-30 06:51:48,mesalazina,5-ASA 400,400 mg comp.x 60,COMPRIMIDOS,400,MG,60,
2026-06-30 06:51:48,mesalazina,5-ASA 400,400 mg sup.x 10,SUPOSITORIOS,400,MG,10,
2026-06-30 06:51:48,mesalazina,5-ASA 400,400 mg sup.x 30,SUPOSITORIOS,400,MG,30,
2026-06-30 06:51:48,mesalazina,EXOTRAN,500 mg comp.lib.prol.x30,COMPRIMIDOS LIBERACIÓN PROLONGADA,500,MG,30,
2026-06-30 06:51:48,mesalazina,EXOTRAN,500 mg comp.lib.prol.x60,COMPRIMIDOS LIBERACIÓN PROLONGADA,500,MG,60,
2026-06-30 06:51:48,mesalazina,5XR 500,500 mg comp.x 100,COMPRIMIDOS,500,MG,100,
2026-06-30 06:51:48,mesalazina,SALOFALK,500 mg comp.x 100,COMPRIMIDOS,500,MG,100,
